合肥市合趣网络科技有限公司,亚马逊Python开发工程师,五险一金/绩效奖金/加班补助/餐补/房补/高温补贴/节日福利/每年多次调薪,CZ415698430,500-999人,1.5万-2万,合肥,本科,3-5年,民营,http://company.zhaopin.com/CZ415698430.htm,http://jobs.zhaopin.com/CC415698432J00333293404.htm,亚马逊Python开发工程师,CC415698432J00333293404,664,,1,1,
中国电子科技集团公司第三十八研究所,信号处理算法设计师,五险一金/绩效奖金/餐补/补充医疗保险/定期体检/带薪年假,CZ280397910,1000-9999人,面议,合肥,博士,不限,事业单位,http://special.zhaopin.com/campus/2018/hf/zgdz082192/,http://jobs.zhaopin.com/CC280397910J00322345208.htm,信号处理算法设计师,CC280397910J00322345208,664,,1,1,
安徽正德人力资源咨询有限公司, 数据处理员,绩效奖金/全勤奖/包住/五险,CZ202766620,10000人以上,3千-5千,合肥,本科,1年以下,民营,https://special.zhaopin.com/Flying/Society/20191012/20276662_14575524_ZL29170,http://jobs.zhaopin.com/CC202766621J00342423907.htm, 数据处理员,CC202766621J00342423907,664,,1,1,
安徽豆萁信息技术有限公司,.NET开发工程师,年底双薪/交通补助/餐补/房补/弹性工作/14薪,CZL1203254370,20-99人,7千-1.2万,合肥,大专,3-5年,事业单位,http://company.zhaopin.com/CZL1203254370.htm,http://jobs.zhaopin.com/CCL1203254370J00340837406.htm,.NET开发工程师,CCL1203254370J00340837406,664,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
,,,,,,,,,,,,,,,,,,
芜湖学志教育咨询服务有限公司,初高中语文老师,五险一金/全勤奖/弹性工作/绩效奖金/带薪年假/住房补贴,CZ512188220,100-499人,4千-6千,芜湖,本科,不限,民营,http://company.zhaopin.com/CZ512188220.htm,http://jobs.zhaopin.com/CC512188224J00378890407.htm,初高中语文老师,CC512188224J00378890407,665,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
安徽优您教育科技有限公司,物理教师,五险一金/绩效奖金/弹性工作/包住/员工旅游/节日福利,CZ487865130,100-499人,4千-6千,合肥,本科,1年以下,股份制企业,http://special.zhaopin.com/pagepublish/48786513/index.html,http://jobs.zhaopin.com/CC487865134J00143323802.htm,物理教师,CC487865134J00143323802,664,,1,1,
北京联龙博通电子商务技术有限公司,.net软件工程师（前端js方向）,五险一金/定期体检/员工旅游/节日福利/带薪年假/周末双休/餐补/年底双薪,CZ120407450,1000-9999人,8千-1.5万,合肥,大专,5-10年,民营,http://special.zhaopin.com/pagepublish/12040745/index.html,http://jobs.zhaopin.com/CC120407457J00070543712.htm,.net软件工程师（前端js方向）,CC120407457J00070543712,664,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
北京联龙博通电子商务技术有限公司,.net软件工程师（前端js方向）,五险一金/定期体检/员工旅游/节日福利/带薪年假/周末双休/餐补/年底双薪,CZ120407450,1000-9999人,8千-1.5万,合肥,大专,5-10年,民营,http://special.zhaopin.com/pagepublish/12040745/index.html,http://jobs.zhaopin.com/CC120407457J00070543712.htm,.net软件工程师（前端js方向）,CC120407457J00070543712,664,,1,1,
安徽智擎信息技术有限公司,PHP开发工程师,五险一金/绩效奖金/全勤奖,CZ829979560,20-99人,6千-8千,合肥,大专,1-3年,其它,http://company.zhaopin.com/CZ829979560.htm,http://jobs.zhaopin.com/CC829979560J00449265505.htm,PHP开发工程师,CC829979560J00449265505,664,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
中公教育,IT培训讲师（软件测试）,,XY000117819D90000021000,1000-9999人,面议,合肥,本科,,民营,https://xiaoyuan.zhaopin.com/company/CC000117819?from=sz,https://xiaoyuan.zhaopin.com/job/CC000117819J90001727000?from=sz,IT培训讲师（软件测试）,XY000117819J90001727000,664,,1,34,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
合肥众城电子系统工程有限责任公司,技术部主管,周末双休/五险一金/年底双薪/绩效奖金/带薪年假/定期体检/餐补/节日福利,CZ230338010,100-499人,6千-8千,合肥,大专,3-5年,民营,http://special.zhaopin.com/pagepublish/23033801/index.html,http://jobs.zhaopin.com/CC230338010J00050822402.htm,技术部主管,CC230338010J00050822402,664,,1,1,
江苏国龙新能源科技发展有限公司,.NET开发工程师,五险一金/年底双薪/绩效奖金/全勤奖/包吃/包住/补充医疗保险/定期体检,CZ814301790,100-499人,6千-8千,合肥,大专,不限,股份制企业,http://company.zhaopin.com/CZ814301790.htm,http://jobs.zhaopin.com/CC814301790J00333419604.htm,.NET开发工程师,CC814301790J00333419604,664,,1,1,
中国电子科技集团公司第三十八研究所,信号处理算法设计师,五险一金/绩效奖金/餐补/补充医疗保险/定期体检/带薪年假,CZ280397910,1000-9999人,面议,合肥,博士,不限,事业单位,http://special.zhaopin.com/campus/2018/hf/zgdz082192/,http://jobs.zhaopin.com/CC280397910J00322345208.htm,信号处理算法设计师,CC280397910J00322345208,664,,1,1,
乐游网络技术有限公司,前端工程师,五险一金/全勤奖/餐补/带薪年假/节日福利/周末双休/项目奖金/员工旅游,CZ566333680,20-99人,1.2万-2万,合肥,本科,5-10年,其它,http://company.zhaopin.com/CZ566333680.htm,http://jobs.zhaopin.com/CC566333680J00485836301.htm,前端工程师,CC566333680J00485836301,664,政务文化新区,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
安徽民生信息股份有限公司,单片机软件工程师,包住/免费午餐/年度体检/免费旅游/绩效奖金/年终奖/五险/单双休,CZ192268310,20-99人,3.5千-7千,合肥,本科,1-3年,股份制企业,http://special.zhaopin.com/pagepublish/19226831/index.html,http://jobs.zhaopin.com/CC192268317J00297939208.htm,单片机软件工程师,CC192268317J00297939208,664,高新区,1,1,
深圳来邦科技有限公司,测试工程师,住房补贴/周末双休/五险一金/股票期权/加班补助/带薪年假,CZ143347140,100-499人,5千-7千,合肥,大专,1-3年,民营,http://company.zhaopin.com/%E6%B7%B1%E5%9C%B3%E5%B8%82%E6%9D%A5%E9%82%A6%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC143347149.htm,http://jobs.zhaopin.com/CC143347149J00388439603.htm,测试工程师,CC143347149J00388439603,664,,1,1,
合肥三利谱光电科技有限公司,资讯副经理,包吃/包住/五险一金/带薪年假/节日福利/14薪/周末双休/年底双薪,CZ638039120,500-999人,8千-1.2万,合肥,本科,3-5年,上市公司,http://company.zhaopin.com/CC638039125.htm,http://jobs.zhaopin.com/CC638039125J00455974101.htm,资讯副经理,CC638039125J00455974101,664,,1,1,
烟台海颐软件股份有限公司,（电网行业）数据工程师,绩效奖金/带薪年假/定期体检/节日福利/五险一金/公司重点项目/周末双休,CZ176732310,1000-9999人,8千-1.2万,合肥,本科,3-5年,股份制企业,http://company.zhaopin.com/CZ176732310.htm,http://jobs.zhaopin.com/CC176732315J00350424108.htm,（电网行业）数据工程师,CC176732315J00350424108,664,包河区,1,1,
安徽正德人力资源咨询有限公司, 数据处理员,绩效奖金/全勤奖/包住/五险,CZ202766620,10000人以上,3千-5千,合肥,本科,1年以下,民营,https://special.zhaopin.com/Flying/Society/20191012/20276662_14575524_ZL29170,http://jobs.zhaopin.com/CC202766621J00342423907.htm, 数据处理员,CC202766621J00342423907,664,,1,1,
安徽科力信息产业有限责任公司,WEB前端开发工程师,五险一金/周末双休/绩效奖金/定期体检/节日福利/带薪年假/餐补,CZ219137110,100-499人,7千-1万,合肥,本科,1-3年,其它,http://company.zhaopin.com/CZ219137110.htm,http://jobs.zhaopin.com/CC219137110J00085003208.htm,WEB前端开发工程师,CC219137110J00085003208,664,,1,1,
安徽云易智能技术有限公司,运维工程师,加班补助/餐补/带薪年假/员工旅游/节日福利/五险一金/弹性工作/项目奖金,CZ484897380,20-99人,6千-1万,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ484897380.htm,http://jobs.zhaopin.com/CC484897386J00279738203.htm,运维工程师,CC484897386J00279738203,664,高新区,1,1,
中国电子科技集团公司第三十八研究所,信号处理算法设计师,五险一金/绩效奖金/餐补/补充医疗保险/定期体检/带薪年假,CZ280397910,1000-9999人,面议,合肥,博士,不限,事业单位,http://special.zhaopin.com/campus/2018/hf/zgdz082192/,http://jobs.zhaopin.com/CC280397910J00322345208.htm,信号处理算法设计师,CC280397910J00322345208,664,,1,1,
安徽慧桥教育咨询有限公司,驻场运维工程师,五险一金/年底双薪/加班补助/定期体检/带薪年假/通讯补助/节日福利/高温补贴,CZ828843230,20-99人,4千-6千,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ828843230.htm,http://jobs.zhaopin.com/CC828843230J00318565004.htm,驻场运维工程师,CC828843230J00318565004,664,,1,1,
安徽明天置业投资集团有限公司,高级软件工程师,五险一金/年底双薪/绩效奖金/全勤奖/交通补助/餐补/通讯补助/弹性工作,CZ395054930,500-999人,1万-2万,合肥,本科,3-5年,民营,https://special.zhaopin.com/pagepublish/39505493/index.html,http://jobs.zhaopin.com/CC395054935J00261558106.htm,高级软件工程师,CC395054935J00261558106,664,,1,1,
烟台海颐软件股份有限公司,（电网行业）数据工程师,绩效奖金/带薪年假/定期体检/节日福利/五险一金/公司重点项目/周末双休,CZ176732310,1000-9999人,8千-1.2万,合肥,本科,3-5年,股份制企业,http://company.zhaopin.com/CZ176732310.htm,http://jobs.zhaopin.com/CC176732315J00350424108.htm,（电网行业）数据工程师,CC176732315J00350424108,664,包河区,1,1,
安徽民生信息股份有限公司,单片机软件工程师,包住/免费午餐/年度体检/免费旅游/绩效奖金/年终奖/五险/单双休,CZ192268310,20-99人,3.5千-7千,合肥,本科,1-3年,股份制企业,http://special.zhaopin.com/pagepublish/19226831/index.html,http://jobs.zhaopin.com/CC192268317J00297939208.htm,单片机软件工程师,CC192268317J00297939208,664,高新区,1,1,
合肥经济技术开发区晓燕子康复中心,教师,,CZ697026780,20-99人,4千-6千,合肥,大专,1年以下,其它,http://company.zhaopin.com/CZ697026780.htm,http://jobs.zhaopin.com/CC697026780J00435940007.htm,教师,CC697026780J00435940007,664,,1,1,
合肥学道吉教育科技有限公司,课程顾问、招生顾问,五险一金/绩效奖金/加班补助/带薪年假/定期体检/员工旅游/节日福利/交通补助,CZ684754820,20-99人,5千-1万,合肥,大专,不限,民营,http://company.zhaopin.com/CC684754823.htm,http://jobs.zhaopin.com/684754823250047.htm,课程顾问、招生顾问,CC684754823J90250047000,664,,1,1,
合肥三利谱光电科技有限公司,资讯副经理,包吃/包住/五险一金/带薪年假/节日福利/14薪/周末双休/年底双薪,CZ638039120,500-999人,8千-1.2万,合肥,本科,3-5年,上市公司,http://company.zhaopin.com/CC638039125.htm,http://jobs.zhaopin.com/CC638039125J00455974101.htm,资讯副经理,CC638039125J00455974101,664,,1,1,
深圳来邦科技有限公司,测试工程师,住房补贴/周末双休/五险一金/股票期权/加班补助/带薪年假,CZ143347140,100-499人,5千-7千,合肥,大专,1-3年,民营,http://company.zhaopin.com/%E6%B7%B1%E5%9C%B3%E5%B8%82%E6%9D%A5%E9%82%A6%E7%A7%91%E6%8A%80%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC143347149.htm,http://jobs.zhaopin.com/CC143347149J00388439603.htm,测试工程师,CC143347149J00388439603,664,,1,1,
合肥北辰教育培训学校有限公司,课程顾问（人民路步行街+五险一金）,员工旅游/带薪年假/绩效奖金/五险一金/每年多次调薪,CZ491378080,1000-9999人,6千-8千,安庆,大专,不限,股份制企业,http://company.zhaopin.com/CC491378086.htm,http://jobs.zhaopin.com/CC491378086J00372937001.htm,课程顾问（人民路步行街+五险一金）,CC491378086J00372937001,671,宜秀区,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
,,,,,,,,,,,,,,,,,,
芜湖明捷信息技术有限公司,技术员,五险一金/绩效奖金/加班补助/全勤奖/交通补助/餐补/通讯补助/带薪年假,CZ540777720,20人以下,2.8千-5.5千,芜湖,大专,不限,民营,http://company.zhaopin.com/CC540777725.htm,http://jobs.zhaopin.com/CC540777725J00108532705.htm,技术员,CC540777725J00108532705,665,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
合肥三利谱光电科技有限公司,资讯副经理,包吃/包住/五险一金/带薪年假/节日福利/14薪/周末双休/年底双薪,CZ638039120,500-999人,8千-1.2万,合肥,本科,3-5年,上市公司,http://company.zhaopin.com/CC638039125.htm,http://jobs.zhaopin.com/CC638039125J00455974101.htm,资讯副经理,CC638039125J00455974101,664,,1,1,
安徽沛远住宅配套工程有限公司,安装服务工程师,绩效奖金/带薪年假/节日福利/五险一金/交通补助/餐补/定期体检/员工旅游,CZ383051520,100-499人,4千-8千,芜湖,中专,不限,民营,http://company.zhaopin.com/%E5%AE%89%E5%BE%BD%E6%B2%9B%E8%BF%9C%E4%BD%8F%E5%AE%85%E9%85%8D%E5%A5%97%E5%B7%A5%E7%A8%8B%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8_CC383051523.htm,http://jobs.zhaopin.com/CC383051523J00452317101.htm,安装服务工程师,CC383051523J00452317101,665,镜湖区,1,1,
纬创软件 (武汉),运维主管（熟悉服务器虚拟化）,周末双休/五险一金/年底双薪/节日福利,CZ120817710D00112020326,1000-9999人,7千-1万,芜湖,大专,3-5年,港澳台公司,http://special.zhaopin.com/2018/bf/11237/wcrj070680,http://jobs.zhaopin.com/CC120817715J00222486811.htm,运维主管（熟悉服务器虚拟化）,CC120817715J00222486811,665,弋江区,1,1,
安徽银通物联有限公司,售后技术工程师,五险一金/年底双薪/股票期权/全勤奖/餐补/高温补贴/节日福利/绩效奖金,CZ439608880,100-499人,4千-6千,合肥,大专,1-3年,民营,https://company.zhaopin.com/CZ439608880.htm,http://jobs.zhaopin.com/CC439608884J00392915801.htm,售后技术工程师,CC439608884J00392915801,664,,1,1,
上海旗计智能科技有限公司,培训师,五险一金/绩效奖金/带薪年假/节日福利/员工旅游/周末双休/定期团建/免费停车,CZ461678920,1000-9999人,6千-8千,合肥,大专,1-3年,上市公司,http://company.zhaopin.com/CZ461678920.htm,http://jobs.zhaopin.com/CC461678927J00455125905.htm,培训师,CC461678927J00455125905,664,高新区,1,1,
江西博微新技术有限公司,项目经理,14薪/五险一金/餐补/每年多次调薪/周末双休/绩效奖金/节日福利/包吃,CZ141736620,1000-9999人,1万-1.5万,合肥,本科,5-10年,上市公司,http://special.zhaopin.com/pagepublish/14173662/index.html,http://jobs.zhaopin.com/CC141736624J00374183407.htm,项目经理,CC141736624J00374183407,664,蜀山区,1,1,
合肥三利谱光电科技有限公司,资讯副经理,包吃/包住/五险一金/带薪年假/节日福利/14薪/周末双休/年底双薪,CZ638039120,500-999人,8千-1.2万,合肥,本科,3-5年,上市公司,http://company.zhaopin.com/CC638039125.htm,http://jobs.zhaopin.com/CC638039125J00455974101.htm,资讯副经理,CC638039125J00455974101,664,,1,1,
安徽慧桥教育咨询有限公司,驻场运维工程师,五险一金/年底双薪/加班补助/定期体检/带薪年假/通讯补助/节日福利/高温补贴,CZ828843230,20-99人,4千-6千,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ828843230.htm,http://jobs.zhaopin.com/CC828843230J00318565004.htm,驻场运维工程师,CC828843230J00318565004,664,,1,1,
纬创软件 (武汉),运维主管（熟悉服务器虚拟化）,周末双休/五险一金/年底双薪/节日福利,CZ120817710D00112020326,1000-9999人,7千-1万,芜湖,大专,3-5年,港澳台公司,http://special.zhaopin.com/2018/bf/11237/wcrj070680,http://jobs.zhaopin.com/CC120817715J00222486811.htm,运维主管（熟悉服务器虚拟化）,CC120817715J00222486811,665,弋江区,1,1,
安徽慧桥教育咨询有限公司,驻场运维工程师,五险一金/年底双薪/加班补助/定期体检/带薪年假/通讯补助/节日福利/高温补贴,CZ828843230,20-99人,4千-6千,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ828843230.htm,http://jobs.zhaopin.com/CC828843230J00318565004.htm,驻场运维工程师,CC828843230J00318565004,664,,1,1,
合肥英睿系统技术有限公司,软件工程师,五险一金/包住/餐补/节日福利/员工旅游/绩效奖金/定期体检,CZ717724440,100-499人,6千-1.2万,合肥,本科,不限,民营,http://company.zhaopin.com/CZ717724440.htm,http://jobs.zhaopin.com/CZ717724440J00022411305.htm,软件工程师,CZ717724440J00022411305,664,,1,1,
中国电子科技集团公司第三十八研究所,信号处理算法设计师,五险一金/绩效奖金/餐补/补充医疗保险/定期体检/带薪年假,CZ280397910,1000-9999人,面议,合肥,博士,不限,事业单位,http://special.zhaopin.com/campus/2018/hf/zgdz082192/,http://jobs.zhaopin.com/CC280397910J00322345208.htm,信号处理算法设计师,CC280397910J00322345208,664,,1,1,
合肥国轩高科动力能源有限公司,电池工艺工程师,五险一金/免费班车/节日福利/包吃/年底双薪/包住,CZ174539920,1000-9999人,6千-8千,合肥,本科,3-5年,其它,http://special.zhaopin.com/pagepublish/17453992/index.html,http://jobs.zhaopin.com/CC174539927J00199188101.htm,电池工艺工程师,CC174539927J00199188101,664,,1,1,
安徽财金信息科技有限公司,测试工程师,五险一金/年底双薪/节日福利/补充医疗保险/员工旅游/定期体检/周末双休,CZ311904230,100-499人,5千-1万,合肥,本科,1-3年,民营,http://company.zhaopin.com/CZ311904230.htm,http://jobs.zhaopin.com/CC311904236J00186707308.htm,测试工程师,CC311904236J00186707308,664,,1,1,
合肥锦雯言语康复中心,康复教师,五险一金/年底双薪/绩效奖金/加班补助/全勤奖/交通补助/餐补/带薪年假,CZ438821930,20-99人,2.8千-4千,芜湖,大专,不限,民营,http://company.zhaopin.com/CC438821931.htm,http://jobs.zhaopin.com/438821931250003.htm,康复教师,CC438821931J90250003000,665,,1,1,
安徽财金信息科技有限公司,测试工程师,五险一金/年底双薪/节日福利/补充医疗保险/员工旅游/定期体检/周末双休,CZ311904230,100-499人,5千-1万,合肥,本科,1-3年,民营,http://company.zhaopin.com/CZ311904230.htm,http://jobs.zhaopin.com/CC311904236J00186707308.htm,测试工程师,CC311904236J00186707308,664,,1,1,
中国电子科技集团公司第三十八研究所,大数据算法工程师,五险一金/绩效奖金/餐补/补充医疗保险/定期体检/带薪年假,CZ280397910,1000-9999人,面议,合肥,博士,不限,事业单位,http://special.zhaopin.com/campus/2018/hf/zgdz082192/,http://jobs.zhaopin.com/CC280397910J00322477608.htm,大数据算法工程师,CC280397910J00322477608,664,,1,1,
安徽慧桥教育咨询有限公司,驻场运维工程师,五险一金/年底双薪/加班补助/定期体检/带薪年假/通讯补助/节日福利/高温补贴,CZ828843230,20-99人,4千-6千,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ828843230.htm,http://jobs.zhaopin.com/CC828843230J00318565004.htm,驻场运维工程师,CC828843230J00318565004,664,,1,1,
安徽慧桥教育咨询有限公司,驻场运维工程师,五险一金/年底双薪/加班补助/定期体检/带薪年假/通讯补助/节日福利/高温补贴,CZ828843230,20-99人,4千-6千,合肥,大专,1-3年,民营,http://company.zhaopin.com/CZ828843230.htm,http://jobs.zhaopin.com/CC828843230J00318565004.htm,驻场运维工程师,CC828843230J00318565004,664,,1,1,
长鑫存储技术有限公司,资深系统工程师,五险一金/餐补/补充医疗保险/定期体检/免费班车/加班补助/包住,CZ405919380,1000-9999人,面议,合肥,大专,10年以上,其它,http://company.zhaopin.com/CZ405919380.htm,http://jobs.zhaopin.com/CC405919385J00388262003.htm,资深系统工程师,CC405919385J00388262003,664,,1,1,
安徽财金信息科技有限公司,测试工程师,五险一金/年底双薪/节日福利/补充医疗保险/员工旅游/定期体检/周末双休,CZ311904230,100-499人,5千-1万,合肥,本科,1-3年,民营,http://company.zhaopin.com/CZ311904230.htm,http://jobs.zhaopin.com/CC311904236J00186707308.htm,测试工程师,CC311904236J00186707308,664,,1,1,
合肥中科环境监测技术国家工程实验室有限公司,测试工程师,五险一金/股票期权/带薪年假/创业公司/国企/绩效奖金,CZ817422160,20-99人,6千-8千,合肥,本科,3-5年,国企,http://company.zhaopin.com/CZ817422160.htm,http://jobs.zhaopin.com/CC817422160J00254276501.htm,测试工程师,CC817422160J00254276501,664,,1,1,
